# Q = discharge (cfs) in Otter Creek at Rutland (id: 04282575) and Middlebury (id: 0428575) VT
id	YYYY	MM	DD	hh	mm	Q
04282500	2017	04	29	08	45	1870
04282500	2017	04	29	09	00	1870
04282500	2017	04	29	09	15	1870
04282500	2017	04	29	09	30	1870
04282500	2017	04	29	09	45	1870
04282500	2017	04	29	10	00	1860
04282500	2017	04	29	10	15	1860
04282500	2017	04	29	10	30	1860
04282500	2017	04	29	10	45	1850
04282500	2017	04	29	11	00	1860
04282500	2017	04	29	11	15	1860
04282500	2017	04	29	11	30	1850
04282500	2017	04	29	11	45	1850
04282500	2017	04	29	12	00	1850
04282500	2017	04	29	12	15	1850
04282500	2017	04	29	12	30	1850
04282500	2017	04	29	12	45	1830
04282500	2017	04	29	13	00	1830
04282500	2017	04	29	13	15	1850
04282500	2017	04	29	13	30	1830
04282500	2017	04	29	13	45	1820
04282500	2017	04	29	14	00	1820
04282500	2017	04	29	14	15	1820
04282500	2017	04	29	14	30	1820
04282500	2017	04	29	14	45	1820
04282500	2017	04	29	15	00	1820
04282500	2017	04	29	15	15	1820
04282500	2017	04	29	15	30	1820
04282500	2017	04	29	15	45	1820
04282500	2017	04	29	16	00	1810
04282500	2017	04	29	16	15	1810
04282500	2017	04	29	16	30	1810
04282500	2017	04	29	16	45	1810
04282500	2017	04	29	17	00	1810
04282500	2017	04	29	17	15	1810
04282500	2017	04	29	17	30	1810
04282500	2017	04	29	17	45	1800
04282500	2017	04	29	18	00	1800
04282500	2017	04	29	18	15	1800
04282500	2017	04	29	18	30	1800
04282500	2017	04	29	18	45	1800
04282500	2017	04	29	19	00	1800
04282500	2017	04	29	19	15	1800
04282500	2017	04	29	19	30	1800
04282500	2017	04	29	19	45	1790
04282500	2017	04	29	20	00	1790
04282500	2017	04	29	20	15	1780
04282500	2017	04	29	20	30	1780
04282500	2017	04	29	20	45	1780
04282500	2017	04	29	21	00	1780
04282500	2017	04	29	21	15	1780
04282500	2017	04	29	21	30	1780
04282500	2017	04	29	21	45	1770
04282500	2017	04	29	22	00	1760
04282500	2017	04	29	22	15	1760
04282500	2017	04	29	22	30	1760
04282500	2017	04	29	22	45	1760
04282500	2017	04	29	23	00	1760
04282500	2017	04	29	23	15	1760
04282500	2017	04	29	23	30	1760
04282500	2017	04	29	23	45	1750
04282500	2017	04	30	00	00	1750
04282500	2017	04	30	00	15	1750
04282500	2017	04	30	00	30	1750
04282500	2017	04	30	00	45	1740
04282500	2017	04	30	01	00	1740
04282500	2017	04	30	01	15	1740
04282500	2017	04	30	01	30	1740
04282500	2017	04	30	01	45	1740
04282500	2017	04	30	02	00	1740
04282500	2017	04	30	02	15	1740
04282500	2017	04	30	02	30	1740
04282500	2017	04	30	02	45	1740
04282500	2017	04	30	03	00	1730
04282500	2017	04	30	03	15	1740
04282500	2017	04	30	03	30	1730
04282500	2017	04	30	03	45	1730
04282500	2017	04	30	04	00	1730
04282500	2017	04	30	04	15	1720
04282500	2017	04	30	04	30	1720
04282500	2017	04	30	04	45	1720
04282500	2017	04	30	05	00	1720
04282500	2017	04	30	05	15	1720
04282500	2017	04	30	05	30	1720
04282500	2017	04	30	05	45	1710
04282500	2017	04	30	06	00	1710
04282500	2017	04	30	06	15	1710
04282500	2017	04	30	06	30	1710
04282500	2017	04	30	06	45	1710
04282500	2017	04	30	07	00	1700
04282500	2017	04	30	07	15	1700
04282500	2017	04	30	07	30	1700
04282500	2017	04	30	07	45	1700
04282500	2017	04	30	08	00	1700
04282500	2017	04	30	08	15	1700
04282500	2017	04	30	08	30	1700
04282500	2017	04	30	08	45	1700
04282500	2017	04	30	09	00	1690
04282500	2017	04	30	09	15	1690
04282500	2017	04	30	09	30	1690
04282500	2017	04	30	09	45	1690
04282500	2017	04	30	10	00	1690
04282500	2017	04	30	10	15	1680
04282500	2017	04	30	10	30	1680
04282500	2017	04	30	10	45	1680
04282500	2017	04	30	11	00	1680
04282500	2017	04	30	11	15	1680
04282500	2017	04	30	11	30	1680
04282500	2017	04	30	11	45	1680
04282500	2017	04	30	12	00	1670
04282500	2017	04	30	12	15	1670
04282500	2017	04	30	12	30	1670
04282500	2017	04	30	12	45	1670
04282500	2017	04	30	13	00	1660
04282500	2017	04	30	13	15	1660
04282500	2017	04	30	13	30	1660
04282500	2017	04	30	13	45	1660
04282500	2017	04	30	14	00	1660
04282500	2017	04	30	14	15	1660
04282500	2017	04	30	14	30	1660
04282500	2017	04	30	14	45	1660
04282500	2017	04	30	15	00	1650
04282500	2017	04	30	15	15	1650
04282500	2017	04	30	15	30	1650
04282500	2017	04	30	15	45	1650
04282500	2017	04	30	16	00	1640
04282500	2017	04	30	16	15	1640
04282500	2017	04	30	16	30	1640
04282500	2017	04	30	16	45	1640
04282500	2017	04	30	17	00	1640
04282500	2017	04	30	17	15	1640
04282500	2017	04	30	17	30	1640
04282500	2017	04	30	17	45	1630
04282500	2017	04	30	18	00	1630
04282500	2017	04	30	18	15	1630
04282500	2017	04	30	18	30	1630
04282500	2017	04	30	18	45	1630
04282500	2017	04	30	19	00	1620
04282500	2017	04	30	19	15	1620
04282500	2017	04	30	19	30	1620
04282500	2017	04	30	19	45	1620
04282500	2017	04	30	20	00	1620
04282500	2017	04	30	20	15	1610
04282500	2017	04	30	20	30	1610
04282500	2017	04	30	20	45	1610
04282500	2017	04	30	21	00	1610
04282500	2017	04	30	21	15	1610
04282500	2017	04	30	21	30	1610
04282500	2017	04	30	21	45	1600
04282500	2017	04	30	22	00	1600
04282500	2017	04	30	22	15	1600
04282500	2017	04	30	22	30	1600
04282500	2017	04	30	22	45	1600
04282500	2017	04	30	23	00	1600
04282500	2017	04	30	23	15	1600
04282500	2017	04	30	23	30	1590
04282500	2017	04	30	23	45	1590
04282500	2017	05	01	00	00	1590
04282500	2017	05	01	00	15	1580
04282500	2017	05	01	00	30	1590
04282500	2017	05	01	00	45	1580
04282500	2017	05	01	01	00	1580
04282500	2017	05	01	01	15	1580
04282500	2017	05	01	01	30	1580
04282500	2017	05	01	01	45	1580
04282500	2017	05	01	02	00	1570
04282500	2017	05	01	02	15	1570
04282500	2017	05	01	02	30	1570
04282500	2017	05	01	02	45	1570
04282500	2017	05	01	03	00	1570
04282500	2017	05	01	03	15	1570
04282500	2017	05	01	03	30	1570
04282500	2017	05	01	03	45	1570
04282500	2017	05	01	04	00	1560
04282500	2017	05	01	04	15	1560
04282500	2017	05	01	04	30	1570
04282500	2017	05	01	04	45	1550
04282500	2017	05	01	05	00	1570
04282500	2017	05	01	05	15	1560
04282500	2017	05	01	05	30	1560
04282500	2017	05	01	05	45	1560
04282500	2017	05	01	06	00	1550
04282500	2017	05	01	06	15	1550
04282500	2017	05	01	06	30	1550
04282500	2017	05	01	06	45	1550
04282500	2017	05	01	07	00	1550
04282500	2017	05	01	07	15	1540
04282500	2017	05	01	07	30	1540
04282500	2017	05	01	07	45	1540
04282500	2017	05	01	08	00	1540
04282500	2017	05	01	08	15	1530
04282500	2017	05	01	08	30	1530
04282500	2017	05	01	08	45	1530
04282500	2017	05	01	09	00	1530
04282500	2017	05	01	09	15	1530
04282500	2017	05	01	09	30	1530
04282500	2017	05	01	09	45	1530
04282500	2017	05	01	10	00	1520
04282500	2017	05	01	10	15	1520
04282500	2017	05	01	10	30	1520
04282500	2017	05	01	10	45	1520
04282500	2017	05	01	11	00	1510
04282500	2017	05	01	11	15	1510
04282500	2017	05	01	11	30	1510
04282500	2017	05	01	11	45	1510
04282500	2017	05	01	12	00	1510
04282500	2017	05	01	12	15	1510
04282500	2017	05	01	12	30	1510
04282500	2017	05	01	12	45	1500
04282500	2017	05	01	13	00	1500
04282500	2017	05	01	13	15	1500
04282500	2017	05	01	13	30	1500
04282500	2017	05	01	13	45	1500
04282500	2017	05	01	14	00	1490
04282500	2017	05	01	14	15	1490
04282500	2017	05	01	14	30	1490
04282500	2017	05	01	14	45	1490
04282500	2017	05	01	15	00	1490
04282500	2017	05	01	15	15	1490
04282500	2017	05	01	15	30	1490
04282500	2017	05	01	15	45	1490
04282500	2017	05	01	16	00	1480
04282500	2017	05	01	16	15	1480
04282500	2017	05	01	16	30	1480
04282500	2017	05	01	16	45	1470
04282500	2017	05	01	17	00	1480
04282500	2017	05	01	17	15	1470
04282500	2017	05	01	17	30	1470
04282500	2017	05	01	17	45	1470
04282500	2017	05	01	18	00	1470
04282500	2017	05	01	18	15	1470
04282500	2017	05	01	18	30	1460
04282500	2017	05	01	18	45	1470
04282500	2017	05	01	19	00	1460
04282500	2017	05	01	19	15	1460
04282500	2017	05	01	19	30	1460
04282500	2017	05	01	19	45	1460
04282500	2017	05	01	20	00	1450
04282500	2017	05	01	20	15	1450
04282500	2017	05	01	20	30	1450
04282500	2017	05	01	20	45	1450
04282500	2017	05	01	21	00	1450
04282500	2017	05	01	21	15	1450
04282500	2017	05	01	21	30	1450
04282500	2017	05	01	21	45	1460
04282500	2017	05	01	22	00	1460
04282500	2017	05	01	22	15	1450
04282500	2017	05	01	22	30	1450
04282500	2017	05	01	22	45	1460
04282500	2017	05	01	23	00	1460
04282500	2017	05	01	23	15	1460
04282500	2017	05	01	23	30	1460
04282500	2017	05	01	23	45	1460
04282500	2017	05	02	00	00	1470
04282500	2017	05	02	00	15	1460
04282500	2017	05	02	00	30	1460
04282500	2017	05	02	00	45	1460
04282500	2017	05	02	01	00	1460
04282500	2017	05	02	01	15	1460
04282500	2017	05	02	01	30	1460
04282500	2017	05	02	01	45	1460
04282500	2017	05	02	02	00	1460
04282500	2017	05	02	02	15	1460
04282500	2017	05	02	02	30	1460
04282500	2017	05	02	02	45	1460
04282500	2017	05	02	03	00	1460
04282500	2017	05	02	03	15	1460
04282500	2017	05	02	03	30	1460
04282500	2017	05	02	03	45	1460
04282500	2017	05	02	04	00	1470
04282500	2017	05	02	04	15	1470
04282500	2017	05	02	04	30	1490
04282500	2017	05	02	04	45	1490
04282500	2017	05	02	05	00	1500
04282500	2017	05	02	05	15	1510
04282500	2017	05	02	05	30	1530
04282500	2017	05	02	05	45	1530
04282500	2017	05	02	06	00	1540
04282500	2017	05	02	06	15	1550
04282500	2017	05	02	06	30	1560
04282500	2017	05	02	06	45	1560
04282500	2017	05	02	07	00	1570
04282500	2017	05	02	07	15	1570
04282500	2017	05	02	07	30	1570
04282500	2017	05	02	07	45	1570
04282500	2017	05	02	08	00	1570
04282500	2017	05	02	08	15	1570
04282500	2017	05	02	08	30	1580
04282500	2017	05	02	08	45	1580
04282500	2017	05	02	09	00	1580
04282500	2017	05	02	09	15	1580
04282500	2017	05	02	09	30	1580
04282500	2017	05	02	09	45	1580
04282500	2017	05	02	10	00	1580
04282500	2017	05	02	10	15	1580
04282500	2017	05	02	10	30	1580
04282500	2017	05	02	10	45	1580
04282500	2017	05	02	11	00	1580
04282500	2017	05	02	11	15	1580
04282500	2017	05	02	11	30	1580
04282500	2017	05	02	11	45	1580
04282500	2017	05	02	12	00	1580
04282500	2017	05	02	12	15	1580
04282500	2017	05	02	12	30	1580
04282500	2017	05	02	12	45	1580
04282500	2017	05	02	13	00	1580
04282500	2017	05	02	13	15	1590
04282500	2017	05	02	13	30	1590
04282500	2017	05	02	13	45	1600
04282500	2017	05	02	14	00	1600
04282500	2017	05	02	14	15	1600
04282500	2017	05	02	14	30	1610
04282500	2017	05	02	14	45	1620
04282500	2017	05	02	15	00	1620
04282500	2017	05	02	15	15	1630
04282500	2017	05	02	15	30	1640
04282500	2017	05	02	15	45	1640
04282500	2017	05	02	16	00	1640
04282500	2017	05	02	16	15	1640
04282500	2017	05	02	16	30	1640
04282500	2017	05	02	16	45	1650
04282500	2017	05	02	17	00	1650
04282500	2017	05	02	17	15	1660
04282500	2017	05	02	17	30	1660
04282500	2017	05	02	17	45	1660
04282500	2017	05	02	18	00	1660
04282500	2017	05	02	18	15	1660
04282500	2017	05	02	18	30	1660
04282500	2017	05	02	18	45	1660
04282500	2017	05	02	19	00	1660
04282500	2017	05	02	19	15	1660
04282500	2017	05	02	19	30	1660
04282500	2017	05	02	19	45	1660
04282500	2017	05	02	20	00	1660
04282500	2017	05	02	20	15	1660
04282500	2017	05	02	20	30	1660
04282500	2017	05	02	20	45	1660
04282500	2017	05	02	21	00	1660
04282500	2017	05	02	21	15	1660
04282500	2017	05	02	21	30	1660
04282500	2017	05	02	21	45	1670
04282500	2017	05	02	22	00	1670
04282500	2017	05	02	22	15	1680
04282500	2017	05	02	22	30	1680
04282500	2017	05	02	22	45	1680
04282500	2017	05	02	23	00	1690
04282500	2017	05	02	23	15	1690
04282500	2017	05	02	23	30	1690
04282500	2017	05	02	23	45	1690
04282500	2017	05	03	00	00	1700
04282500	2017	05	03	00	15	1700
04282500	2017	05	03	00	30	1700
04282500	2017	05	03	00	45	1700
04282500	2017	05	03	01	00	1700
04282500	2017	05	03	01	15	1700
04282500	2017	05	03	01	30	1700
04282500	2017	05	03	01	45	1710
04282500	2017	05	03	02	00	1700
04282500	2017	05	03	02	15	1700
04282500	2017	05	03	02	30	1710
04282500	2017	05	03	02	45	1710
04282500	2017	05	03	03	00	1710
04282500	2017	05	03	03	15	1710
04282500	2017	05	03	03	30	1710
04282500	2017	05	03	03	45	1710
04282500	2017	05	03	04	00	1710
04282500	2017	05	03	04	15	1710
04282500	2017	05	03	04	30	1710
04282500	2017	05	03	04	45	1710
04282500	2017	05	03	05	00	1710
04282500	2017	05	03	05	15	1710
04282500	2017	05	03	05	30	1710
04282500	2017	05	03	05	45	1710
04282500	2017	05	03	06	00	1710
04282500	2017	05	03	06	15	1700
04282500	2017	05	03	06	30	1710
04282500	2017	05	03	06	45	1710
04282500	2017	05	03	07	00	1700
04282500	2017	05	03	07	15	1700
04282500	2017	05	03	07	30	1700
04282500	2017	05	03	07	45	1710
04282500	2017	05	03	08	00	1700
04282500	2017	05	03	08	15	1700
04282500	2017	05	03	08	30	1700
04282500	2017	05	03	08	45	1700
04282500	2017	05	03	09	00	1700
04282500	2017	05	03	09	15	1700
04282500	2017	05	03	09	30	1700
04282500	2017	05	03	09	45	1700
04282500	2017	05	03	10	00	1700
04282500	2017	05	03	10	15	1700
04282500	2017	05	03	10	30	1700
04282500	2017	05	03	10	45	1700
04282500	2017	05	03	11	00	1700
04282500	2017	05	03	11	15	1700
04282500	2017	05	03	11	30	1700
04282500	2017	05	03	11	45	1700
04282500	2017	05	03	12	00	1700
04282500	2017	05	03	12	15	1700
04282500	2017	05	03	12	30	1700
04282500	2017	05	03	12	45	1700
04282500	2017	05	03	13	00	1700
04282500	2017	05	03	13	15	1700
04282500	2017	05	03	13	30	1700
04282500	2017	05	03	13	45	1700
04282500	2017	05	03	14	00	1700
04282500	2017	05	03	14	15	1700
04282500	2017	05	03	14	30	1700
04282500	2017	05	03	14	45	1700
04282500	2017	05	03	15	00	1700
04282500	2017	05	03	15	15	1700
04282500	2017	05	03	15	30	1700
04282500	2017	05	03	15	45	1700
04282500	2017	05	03	16	00	1700
04282500	2017	05	03	16	15	1700
04282500	2017	05	03	16	30	1700
04282500	2017	05	03	16	45	1700
04282500	2017	05	03	17	00	1700
04282500	2017	05	03	17	15	1700
04282500	2017	05	03	17	30	1700
04282500	2017	05	03	17	45	1700
04282500	2017	05	03	18	00	1700
04282500	2017	05	03	18	15	1700
04282500	2017	05	03	18	30	1700
04282500	2017	05	03	18	45	1710
04282500	2017	05	03	19	00	1700
04282500	2017	05	03	19	15	1700
04282500	2017	05	03	19	30	1710
04282500	2017	05	03	19	45	1710
04282500	2017	05	03	20	00	1700
04282500	2017	05	03	20	15	1710
04282500	2017	05	03	20	30	1710
04282500	2017	05	03	20	45	1710
04282500	2017	05	03	21	00	1710
04282500	2017	05	03	21	15	1710
04282500	2017	05	03	21	30	1710
04282500	2017	05	03	21	45	1710
04282500	2017	05	03	22	00	1710
04282500	2017	05	03	22	15	1710
04282500	2017	05	03	22	30	1710
04282500	2017	05	03	22	45	1710
04282500	2017	05	03	23	00	1710
04282500	2017	05	03	23	15	1710
04282500	2017	05	03	23	30	1710
04282500	2017	05	03	23	45	1720
04282500	2017	05	04	00	00	1720
04282500	2017	05	04	00	15	1720
04282500	2017	05	04	00	30	1710
04282500	2017	05	04	00	45	1720
04282500	2017	05	04	01	00	1720
04282500	2017	05	04	01	15	1720
04282500	2017	05	04	01	30	1720
04282500	2017	05	04	01	45	1720
04282500	2017	05	04	02	00	1720
04282500	2017	05	04	02	15	1720
04282500	2017	05	04	02	30	1720
04282500	2017	05	04	02	45	1720
04282500	2017	05	04	03	00	1720
04282500	2017	05	04	03	15	1720
04282500	2017	05	04	03	30	1720
04282500	2017	05	04	03	45	1720
04282500	2017	05	04	04	00	1720
04282500	2017	05	04	04	15	1720
04282500	2017	05	04	04	30	1720
04282500	2017	05	04	04	45	1720
04282500	2017	05	04	05	00	1720
04282500	2017	05	04	05	15	1730
04282500	2017	05	04	05	30	1730
04282500	2017	05	04	05	45	1720
04282500	2017	05	04	06	00	1730
04282500	2017	05	04	06	15	1730
04282500	2017	05	04	06	30	1730
04282500	2017	05	04	06	45	1730
04282500	2017	05	04	07	00	1730
04282500	2017	05	04	07	15	1730
04282500	2017	05	04	07	30	1730
04282500	2017	05	04	07	45	1730
04282500	2017	05	04	08	00	1730
04282500	2017	05	04	08	15	1730
04282500	2017	05	04	08	30	1730
04282500	2017	05	04	08	45	1740
04282500	2017	05	04	09	00	1730
04282500	2017	05	04	09	15	1730
04282500	2017	05	04	09	30	1740
04282500	2017	05	04	09	45	1740
04282500	2017	05	04	10	00	1730
04282500	2017	05	04	10	15	1740
04282500	2017	05	04	10	30	1740
04282500	2017	05	04	10	45	1740
04282500	2017	05	04	11	00	1740
04282500	2017	05	04	11	15	1740
04282500	2017	05	04	11	30	1740
04282500	2017	05	04	11	45	1740
04282500	2017	05	04	12	00	1740
04282500	2017	05	04	12	15	1740
04282500	2017	05	04	12	30	1740
04282500	2017	05	04	12	45	1750
04282500	2017	05	04	13	00	1740
04282500	2017	05	04	13	15	1740
04282500	2017	05	04	13	30	1740
04282500	2017	05	04	13	45	1750
04282500	2017	05	04	14	00	1740
04282500	2017	05	04	14	15	1750
04282500	2017	05	04	14	30	1750
04282500	2017	05	04	14	45	1740
04282500	2017	05	04	15	00	1750
04282500	2017	05	04	15	15	1750
04282500	2017	05	04	15	30	1750
04282500	2017	05	04	15	45	1750
04282500	2017	05	04	16	00	1750
04282500	2017	05	04	16	15	1750
04282500	2017	05	04	16	30	1760
04282500	2017	05	04	16	45	1760
04282500	2017	05	04	17	00	1760
04282500	2017	05	04	17	15	1760
04282500	2017	05	04	17	30	1760
04282500	2017	05	04	17	45	1760
04282500	2017	05	04	18	00	1760
04282500	2017	05	04	18	15	1760
04282500	2017	05	04	18	30	1760
04282500	2017	05	04	18	45	1760
04282500	2017	05	04	19	00	1760
04282500	2017	05	04	19	15	1760
04282500	2017	05	04	19	30	1760
04282500	2017	05	04	19	45	1760
04282500	2017	05	04	20	00	1760
04282500	2017	05	04	20	15	1770
04282500	2017	05	04	20	30	1770
04282500	2017	05	04	20	45	1770
04282500	2017	05	04	21	00	1770
04282500	2017	05	04	21	15	1760
04282500	2017	05	04	21	30	1760
04282500	2017	05	04	21	45	1770
04282500	2017	05	04	22	00	1770
04282500	2017	05	04	22	15	1770
04282500	2017	05	04	22	30	1770
04282500	2017	05	04	22	45	1770
04282500	2017	05	04	23	00	1770
04282500	2017	05	04	23	15	1770
04282500	2017	05	04	23	30	1770
04282500	2017	05	04	23	45	1770
04282500	2017	05	05	00	00	1780
04282500	2017	05	05	00	15	1770
04282500	2017	05	05	00	30	1770
04282500	2017	05	05	00	45	1780
04282500	2017	05	05	01	00	1770
04282500	2017	05	05	01	15	1780
04282500	2017	05	05	01	30	1780
04282500	2017	05	05	01	45	1780
04282500	2017	05	05	02	00	1780
04282500	2017	05	05	02	15	1780
04282500	2017	05	05	02	30	1780
04282500	2017	05	05	02	45	1780
04282500	2017	05	05	03	00	1780
04282500	2017	05	05	03	15	1790
04282500	2017	05	05	03	30	1780
04282500	2017	05	05	03	45	1790
04282500	2017	05	05	04	00	1780
04282500	2017	05	05	04	15	1780
04282500	2017	05	05	04	30	1790
04282500	2017	05	05	04	45	1780
04282500	2017	05	05	05	00	1790
04282500	2017	05	05	05	15	1790
04282500	2017	05	05	05	30	1790
04282500	2017	05	05	05	45	1790
04282500	2017	05	05	06	00	1790
04282500	2017	05	05	06	15	1790
04282500	2017	05	05	06	30	1790
04282500	2017	05	05	06	45	1800
04282500	2017	05	05	07	00	1790
04282500	2017	05	05	07	15	1800
04282500	2017	05	05	07	30	1800
04282500	2017	05	05	07	45	1800
04282500	2017	05	05	08	00	1800
04282500	2017	05	05	08	15	1800
04282500	2017	05	05	08	30	1800
04282500	2017	05	05	08	45	1800
04282500	2017	05	05	09	00	1800
04282500	2017	05	05	09	15	1800
04282500	2017	05	05	09	30	1800
04282500	2017	05	05	09	45	1800
04282500	2017	05	05	10	00	1800
04282500	2017	05	05	10	15	1800
04282500	2017	05	05	10	30	1800
04282500	2017	05	05	10	45	1800
04282500	2017	05	05	11	00	1800
04282500	2017	05	05	11	15	1800
04282500	2017	05	05	11	30	1800
04282500	2017	05	05	11	45	1800
04282500	2017	05	05	12	00	1800
04282500	2017	05	05	12	15	1800
04282500	2017	05	05	12	30	1800
04282500	2017	05	05	12	45	1800
04282500	2017	05	05	13	00	1810
04282500	2017	05	05	13	15	1810
04282500	2017	05	05	13	30	1810
04282500	2017	05	05	13	45	1820
04282500	2017	05	05	14	00	1820
04282500	2017	05	05	14	15	1820
04282500	2017	05	05	14	30	1820
04282500	2017	05	05	14	45	1830
04282500	2017	05	05	15	00	1850
04282500	2017	05	05	15	15	1850
04282500	2017	05	05	15	30	1850
04282500	2017	05	05	15	45	1850
04282500	2017	05	05	16	00	1860
04282500	2017	05	05	16	15	1860
04282500	2017	05	05	16	30	1860
04282500	2017	05	05	16	45	1860
04282500	2017	05	05	17	00	1860
04282500	2017	05	05	17	15	1860
04282500	2017	05	05	17	30	1860
04282500	2017	05	05	17	45	1870
04282500	2017	05	05	18	00	1870
04282500	2017	05	05	18	15	1870
04282500	2017	05	05	18	30	1870
04282500	2017	05	05	18	45	1880
04282500	2017	05	05	19	00	1880
04282500	2017	05	05	19	15	1880
04282500	2017	05	05	19	30	1880
04282500	2017	05	05	19	45	1890
04282500	2017	05	05	20	00	1890
04282500	2017	05	05	20	15	1890
04282500	2017	05	05	20	30	1900
04282500	2017	05	05	20	45	1900
04282500	2017	05	05	21	00	1910
04282500	2017	05	05	21	15	1920
04282500	2017	05	05	21	30	1920
04282500	2017	05	05	21	45	1930
04282500	2017	05	05	22	00	1940
04282500	2017	05	05	22	15	1940
04282500	2017	05	05	22	30	1950
04282500	2017	05	05	22	45	1950
04282500	2017	05	05	23	00	1950
04282500	2017	05	05	23	15	1950
04282500	2017	05	05	23	30	1960
04282500	2017	05	05	23	45	1960
04282500	2017	05	06	00	00	1960
04282500	2017	05	06	00	15	1960
04282500	2017	05	06	00	30	1970
04282500	2017	05	06	00	45	1970
04282500	2017	05	06	01	00	1970
04282500	2017	05	06	01	15	1970
04282500	2017	05	06	01	30	1970
04282500	2017	05	06	01	45	1970
04282500	2017	05	06	02	00	1970
04282500	2017	05	06	02	15	1970
04282500	2017	05	06	02	30	1970
04282500	2017	05	06	02	45	1970
04282500	2017	05	06	03	00	1970
04282500	2017	05	06	03	15	1970
04282500	2017	05	06	03	30	1970
04282500	2017	05	06	03	45	1970
04282500	2017	05	06	04	00	1970
04282500	2017	05	06	04	15	1970
04282500	2017	05	06	04	30	1970
04282500	2017	05	06	04	45	1970
04282500	2017	05	06	05	00	1970
04282500	2017	05	06	05	15	1970
04282500	2017	05	06	05	30	1970
04282500	2017	05	06	05	45	1970
04282500	2017	05	06	06	00	1970
04282500	2017	05	06	06	15	1970
04282500	2017	05	06	06	30	1970
04282500	2017	05	06	06	45	1970
04282500	2017	05	06	07	00	1970
04282500	2017	05	06	07	15	1970
04282500	2017	05	06	07	30	1970
04282500	2017	05	06	07	45	1970
04282500	2017	05	06	08	00	1970
04282500	2017	05	06	08	15	1970
04282500	2017	05	06	08	30	1970
04282500	2017	05	06	08	45	1980
04282500	2017	05	06	09	00	1980
04282500	2017	05	06	09	15	1980
04282500	2017	05	06	09	30	1980
04282500	2017	05	06	09	45	1990
04282500	2017	05	06	10	00	1980
04282500	2017	05	06	10	15	1990
04282500	2017	05	06	10	30	1990
04282500	2017	05	06	10	45	1980
04282500	2017	05	06	11	00	1990
04282500	2017	05	06	11	15	1990
04282500	2017	05	06	11	30	1990
04282500	2017	05	06	11	45	1990
04282500	2017	05	06	12	00	1990
04282500	2017	05	06	12	15	1990
04282500	2017	05	06	12	30	1990
04282500	2017	05	06	12	45	2000
04282500	2017	05	06	13	00	2000
04282500	2017	05	06	13	15	2000
04282500	2017	05	06	13	30	2000
04282500	2017	05	06	13	45	2000
04282500	2017	05	06	14	00	2000
04282500	2017	05	06	14	15	2000
04282500	2017	05	06	14	30	2000
04282500	2017	05	06	14	45	2000
04282500	2017	05	06	15	00	2020
04282500	2017	05	06	15	15	2020
04282500	2017	05	06	15	30	2020
04282500	2017	05	06	15	45	2020
04282500	2017	05	06	16	00	2020
04282500	2017	05	06	16	15	2020
04282500	2017	05	06	16	30	2020
04282500	2017	05	06	16	45	2020
04282500	2017	05	06	17	00	2020
04282500	2017	05	06	17	15	2020
04282500	2017	05	06	17	30	2020
04282500	2017	05	06	17	45	2020
04282500	2017	05	06	18	00	2020
04282500	2017	05	06	18	15	2020
04282500	2017	05	06	18	30	2020
04282500	2017	05	06	18	45	2020
04282500	2017	05	06	19	00	2020
04282500	2017	05	06	19	15	2030
04282500	2017	05	06	19	30	2020
04282500	2017	05	06	19	45	2020
04282500	2017	05	06	20	00	2020
04282500	2017	05	06	20	15	2020
04282500	2017	05	06	20	30	2020
04282500	2017	05	06	20	45	2020
04282500	2017	05	06	21	00	2020
04282500	2017	05	06	21	15	2020
04282500	2017	05	06	21	30	2020
04282500	2017	05	06	21	45	2020
04282500	2017	05	06	22	00	2020
04282500	2017	05	06	22	15	2020
04282500	2017	05	06	22	30	2020
04282500	2017	05	06	22	45	2000
04282500	2017	05	06	23	00	2020
04282500	2017	05	06	23	15	2000
04282500	2017	05	06	23	30	2000
04282500	2017	05	06	23	45	2000
04282500	2017	05	07	00	00	2000
04282500	2017	05	07	00	15	2000
04282500	2017	05	07	00	30	2000
04282500	2017	05	07	00	45	2020
04282500	2017	05	07	01	00	2020
04282500	2017	05	07	01	15	2020
04282500	2017	05	07	01	30	2020
04282500	2017	05	07	01	45	2020
04282500	2017	05	07	02	00	2020
04282500	2017	05	07	02	15	2020
04282500	2017	05	07	02	30	2030
04282500	2017	05	07	02	45	2020
04282500	2017	05	07	03	00	2020
04282500	2017	05	07	03	15	2030
04282500	2017	05	07	03	30	2020
04282500	2017	05	07	03	45	2030
04282500	2017	05	07	04	00	2020
04282500	2017	05	07	04	15	2030
04282500	2017	05	07	04	30	2030
04282500	2017	05	07	04	45	2030
04282500	2017	05	07	05	00	2020
04282500	2017	05	07	05	15	2030
04282500	2017	05	07	05	30	2030
04282500	2017	05	07	05	45	2030
04282500	2017	05	07	06	00	2030
04282500	2017	05	07	06	15	2030
04282500	2017	05	07	06	30	2030
04282500	2017	05	07	06	45	2030
04282500	2017	05	07	07	00	2040
04282500	2017	05	07	07	15	2040
04282500	2017	05	07	07	30	2040
04282500	2017	05	07	07	45	2040
04282500	2017	05	07	08	00	2040
04282500	2017	05	07	08	15	2040
04282500	2017	05	07	08	30	2040
04282500	2017	05	07	08	45	2050
04282500	2017	05	07	09	00	2050
04282500	2017	05	07	09	15	2050
04282500	2017	05	07	09	30	2050
04282500	2017	05	07	09	45	2050
